"","user","user_id"
"541","759251","21063089"
"542","759251","212591689"
"543","759251","131307744"
"544","759251","24926182"
"545","759251","15311368"
"546","759251","14947386"
"547","759251","297763617"
"548","759251","36597922"
"549","759251","314837545"
"550","759251","80317647"
"551","759251","71697330"
"552","759251","80617430"
"553","759251","32673051"
"554","759251","155954125"
"555","759251","27741614"
"556","759251","20522862"
"557","759251","14353392"
"558","759251","9545192"
"559","759251","12759482"
"560","759251","14601733"
"561","759251","16790565"
"562","759251","213605668"
"563","759251","43379402"
"564","759251","24958721"
"565","759251","25592011"
"566","759251","256211574"
"567","759251","256132345"
"568","759251","124293790"
"569","759251","471961196"
"570","759251","547860279"
"571","759251","293606309"
"572","759251","16820569"
"573","759251","120264410"
"574","759251","21671965"
"575","759251","211388399"
"576","759251","36890646"
"577","759251","522282462"
"578","759251","512354282"
"579","759251","6439652"
"580","759251","198891988"
"581","759251","20682357"
"582","759251","21326253"
"583","759251","197224643"
"584","759251","79542098"
"585","759251","193500676"
"586","759251","47067912"
"587","759251","47095259"
"588","759251","21854543"
"589","759251","69181624"
"590","759251","27519763"
"591","759251","58966027"
"592","759251","43162250"
"593","759251","16227432"
"594","759251","458101859"
"595","759251","21933249"
"596","759251","52596376"
"597","759251","28397634"
"598","759251","16705761"
"599","759251","62236781"
"600","759251","298141347"
"601","759251","237501479"
"602","759251","108420787"
"603","759251","89900875"
"604","759251","23316439"
"605","759251","120159536"
"606","759251","346709146"
"607","759251","394819059"
"608","759251","105600695"
"609","759251","30223587"
"610","759251","125212215"
"611","759251","472026562"
"612","759251","148873469"
"613","759251","75159193"
"614","759251","3170961"
"615","759251","213705184"
"616","759251","29057317"
"617","759251","248784419"
"618","759251","316158369"
"619","759251","244203236"
"620","759251","23655212"
"621","759251","22321520"
"622","759251","236044880"
"623","759251","89222289"
"624","759251","467702879"
"625","759251","28201686"
"626","759251","74581465"
"627","759251","352548417"
"628","759251","35218566"
"629","759251","25007621"
"630","759251","22675685"
"631","759251","22928810"
"632","759251","233058654"
"633","759251","36232215"
"634","759251","79866048"
"635","759251","461317248"
"636","759251","132981520"
"637","759251","117809503"
"638","759251","49960226"
"639","759251","317313520"
"640","759251","16262518"
"641","759251","74182706"
"642","759251","16358097"
"643","759251","21787198"
"644","759251","113199229"
"645","759251","447410369"
"646","759251","299790272"
"647","759251","20109439"
"648","759251","16467797"
"649","759251","25824055"
"650","759251","18686907"
"651","759251","48742856"
"652","759251","147967582"
"653","759251","399649186"
"654","759251","259074538"
"655","759251","17344272"
"656","759251","23639952"
"657","759251","21121647"
"658","759251","408104549"
"659","759251","14560097"
"660","759251","158573447"
"661","759251","407199978"
"662","759251","67712288"
"663","759251","312680861"
"664","759251","41587384"
"665","759251","17862939"
"666","759251","23817772"
"667","759251","227388262"
"668","759251","361342191"
"669","759251","322603418"
"670","759251","15633209"
"671","759251","5536552"
"672","759251","119245817"
"673","759251","361049840"
"674","759251","27719762"
"675","759251","210185719"
"676","759251","27885519"
"677","759251","20642310"
"678","759251","57751453"
"679","759251","282695074"
"680","759251","16348633"
"681","759251","34310801"
"682","759251","253141747"
"683","759251","269852626"
"684","759251","185764972"
"685","759251","226804803"
"686","759251","216208047"
"687","759251","245516626"
"688","759251","14515734"
"689","759251","253052540"
"690","759251","243291022"
"691","759251","58817994"
"692","759251","227837742"
"693","759251","233686161"
"694","759251","123633259"
"695","759251","17291529"
"696","759251","212320989"
"697","759251","17417922"
"698","759251","196386313"
"699","759251","136287052"
"700","759251","214296704"
"701","759251","174377718"
"702","759251","17212434"
"703","759251","21199835"
"704","759251","8735572"
"705","759251","206771996"
"706","759251","40887204"
"707","759251","17685638"
"708","759251","107078762"
"709","759251","33884545"
"710","759251","18248645"
"711","759251","60837056"
"712","759251","74103164"
"713","759251","75033869"
"714","759251","69480815"
"715","759251","17701238"
"716","759251","53090629"
"717","759251","39605560"
"718","759251","22539758"
"719","759251","22626524"
"720","759251","17521783"
"721","759251","41577194"
"722","759251","22197058"
"723","759251","16252233"
"724","759251","16135783"
"725","759251","14886873"
"726","759251","14622722"
"727","759251","111694310"
"728","759251","81248420"
"729","759251","18180487"
"730","759251","22457332"
"731","759251","90613868"
"732","759251","101783153"
"733","759251","16573544"
"734","759251","32427442"
"735","759251","20400704"
"736","759251","17677636"
"737","759251","82408122"
"738","759251","41196210"
"739","759251","102346584"
"740","759251","22666324"
"741","759251","43552738"
"742","759251","79213619"
"743","759251","9078442"
"744","759251","21871768"
"745","759251","46817943"
"746","759251","19199740"
"747","759251","93974553"
"748","759251","88711812"
"749","759251","23535638"
"750","759251","115510918"
"751","759251","67051145"
"752","759251","22242298"
"753","759251","15379444"
"754","759251","22981746"
"755","759251","14092764"
"756","759251","86340836"
"757","759251","21305055"
"758","759251","22486370"
"759","759251","17680194"
"760","759251","18143563"
"761","759251","59853010"
"762","759251","2837841"
"763","759251","63720775"
"764","759251","103949895"
"765","759251","19106371"
"766","759251","41609921"
"767","759251","22626365"
"768","759251","34311735"
"769","759251","27022395"
"770","759251","19851562"
"771","759251","22645010"
"772","759251","21829908"
"773","759251","31904265"
"774","759251","16923899"
"775","759251","119214821"
"776","759251","65535634"
"777","759251","106253021"
"778","759251","21853673"
"779","759251","102403656"
"780","759251","86902774"
"781","759251","46957051"
"782","759251","115522779"
"783","759251","70901586"
"784","759251","119771348"
"785","759251","16469444"
"786","759251","109639153"
"787","759251","60190879"
"788","759251","21095368"
"789","759251","21852720"
"790","759251","108987415"
"791","759251","109471001"
"792","759251","109186592"
"793","759251","57523832"
"794","759251","83346026"
"795","759251","16072172"
"796","759251","16348857"
"797","759251","22674356"
"798","759251","15097618"
"799","759251","103087786"
"800","759251","126684944"
"801","759251","80777198"
"802","759251","23472117"
"803","759251","108806652"
"804","759251","109106424"
"805","759251","120236782"
"806","759251","169461747"
"807","759251","34638480"
"808","759251","19409109"
"809","759251","18588116"
"810","759251","22055635"
"811","759251","16261552"
"812","759251","23459739"
"813","759251","32272289"
"814","759251","15906214"
"815","759251","26277266"
"816","759251","16598396"
"817","759251","25137535"
"818","759251","21435255"
"819","759251","3335531"
"820","759251","16444233"
"821","759251","41213511"
"822","759251","103626554"
"823","759251","17878863"
"824","759251","16153671"
"825","759251","26282046"
"826","759251","118957609"
"827","759251","15512901"
"828","759251","85928734"
"829","759251","25959946"
"830","759251","1019941"
"831","759251","37003299"
"832","759251","19771433"
"833","759251","16726816"
"834","759251","14408999"
"835","759251","101783271"
"836","759251","27091193"
"837","759251","15716382"
"838","759251","86888962"
"839","759251","16523276"
"840","759251","16020751"
"841","759251","31760411"
"842","759251","26005505"
"843","759251","21907951"
"844","759251","110967370"
"845","759251","125397137"
"846","759251","52474019"
"847","759251","125695974"
"848","759251","117776594"
"849","759251","15904698"
"850","759251","106348473"
"851","759251","89855922"
"852","759251","89218733"
"853","759251","14771571"
"854","759251","88614742"
"855","759251","21262682"
"856","759251","27053655"
"857","759251","32335189"
"858","759251","9412172"
"859","759251","107968028"
"860","759251","22405166"
"861","759251","62869804"
"862","759251","93027616"
"863","759251","28142355"
"864","759251","64472325"
"865","759251","121030391"
"866","759251","30202316"
"867","759251","27863062"
"868","759251","20801445"
"869","759251","115729423"
"870","759251","23104302"
"871","759251","27422982"
"872","759251","80790271"
"873","759251","26524027"
"874","759251","16955514"
"875","759251","47582962"
"876","759251","41602160"
"877","759251","48016109"
"878","759251","126629610"
"879","759251","76641509"
"880","759251","82826066"
"881","759251","167401566"
"882","759251","102633945"
"883","759251","23387224"
"884","759251","15466988"
"885","759251","198927175"
"886","759251","191578026"
"887","759251","186180701"
"888","759251","23506864"
"889","759251","159120737"
"890","759251","32317533"
"891","759251","65402107"
"892","759251","145745936"
"893","759251","16913085"
"894","759251","29294591"
"895","759251","103113385"
"896","759251","145724592"
"897","759251","142327614"
"898","759251","141862251"
"899","759251","138525090"
"900","759251","21669021"
"901","759251","15903303"
"902","759251","116658090"
"903","759251","127833406"
"904","759251","104630046"
"905","759251","125753208"
"906","759251","122156797"
"907","759251","120129682"
"908","759251","26002586"
"909","759251","29732063"
"910","759251","9314712"
"911","759251","16261564"
"912","759251","18350619"
"913","759251","119784192"
"914","759251","111413657"
"915","759251","31412331"
"916","759251","72726556"
"917","759251","25394970"
"918","759251","11883722"
"919","759251","119048111"
"920","759251","33765068"
"921","759251","114050808"
"922","759251","22261288"
"923","759251","89787662"
"924","759251","114472326"
"925","759251","113709198"
"926","759251","113695348"
"927","759251","113430220"
"928","759251","15096096"
"929","759251","16054085"
"930","759251","37742070"
"931","759251","112391041"
"932","759251","22149851"
"933","759251","110458336"
"934","759251","49204865"
"935","759251","108617810"
"936","759251","21013096"
"937","759251","1294231"
"938","759251","23756432"
"939","759251","105531612"
"940","759251","105153029"
"941","759251","16192310"
"942","759251","104851609"
"943","759251","104829349"
"944","759251","21456186"
"945","759251","95856602"
"946","759251","17883975"
"947","759251","36480504"
"948","759251","104446737"
"949","759251","35629711"
"950","759251","16367980"
"951","759251","103022986"
"952","759251","103022243"
"953","759251","103084072"
"954","759251","87289614"
"955","759251","42703075"
"956","759251","9630082"
"957","759251","27570569"
"958","759251","69818419"
"959","759251","62936951"
"960","759251","34635985"
"961","759251","23572083"
"962","759251","45544324"
"963","759251","25468225"
"964","759251","17345500"
"965","759251","17309372"
"966","759251","56891751"
"967","759251","30204525"
"968","759251","83590349"
"969","759251","45536687"
"970","759251","82071928"
"971","759251","17325090"
"972","759251","85282028"
"973","759251","85243004"
"974","759251","34350419"
"975","759251","82643763"
"976","759251","16098972"
"977","759251","54320038"
"978","759251","30043495"
"979","759251","80638910"
"980","759251","61168062"
"981","759251","25966181"
"982","759251","78231411"
"983","759251","14774366"
"984","759251","71349174"
"985","759251","14376416"
"986","759251","16809491"
"987","759251","8570392"
"988","759251","16299754"
"989","759251","16025098"
"990","759251","24721204"
"991","759251","22587869"
"992","759251","21357079"
"993","759251","22526613"
"994","759251","23311675"
"995","759251","22642829"
"996","759251","17564898"
"997","759251","19779972"
"998","759251","17911562"
"999","759251","16314073"
"1000","759251","22047810"
"1001","759251","22080883"
"1002","759251","20252684"
"1003","759251","16060244"
"1004","759251","14954972"
"1005","759251","17003525"
"1006","759251","16143986"
"1007","759251","16139695"
"1008","759251","14912309"
"1009","759251","14620003"
"1010","759251","14605192"
"1011","759251","19416833"
"1012","759251","15303778"
"1013","759251","14865524"
"1014","759251","15320603"
"1015","759251","24797315"
"1016","759251","22369057"
"1017","759251","15909010"
"1018","759251","29558838"
"1019","759251","27443744"
"1020","759251","16510430"
"1021","759251","33971020"
"1022","759251","16432584"
"1023","759251","25479077"
"1024","759251","34312259"
"1025","759251","34421926"
"1026","759251","35169299"
"1027","759251","16434826"
"1028","759251","41259869"
"1029","759251","27051169"
"1030","759251","35094823"
"1031","759251","36789856"
"1032","759251","17028306"
"1033","759251","17317028"
"1034","759251","18159985"
"1035","759251","18996618"
"1036","759251","48719536"
"1037","759251","19805914"
"1038","759251","14927411"
"1039","759251","35903137"
"1040","759251","28727860"
"1041","759251","22746465"
"1042","759251","52752875"
"1043","759251","17236539"
"1044","759251","22271052"
"1045","759251","20927666"
"1046","759251","16331065"
"1047","759251","57632359"
"1048","759251","16050807"
"1049","759251","16510030"
"1050","759251","16271167"
"1051","759251","11019092"
"1052","759251","759287"
"1053","759251","19777822"
"1054","759251","14015982"
"1055","759251","22418925"
"1056","759251","25333609"
"1057","759251","29116505"
"1058","759251","22568011"
"1059","759251","5336752"
"1060","759251","52435407"
"1061","759251","34607950"
"1062","759251","47120224"
"1063","759251","34992644"
"1064","759251","27940326"
"1065","759251","27939337"
"1066","759251","16132336"
"1067","759251","11018782"
"1068","759251","36108089"
"1069","759251","32465786"
"1070","759251","71294756"
"1071","759251","22234861"
"1072","759251","27901418"
"1073","759251","45836876"
"1074","759251","19419870"
"1075","759251","20466215"
"1076","759251","18559380"
"1077","759251","9354792"
"1078","759251","47694175"
"1079","759251","13850422"
"1080","759251","58503668"
"1081","759251","19090300"
"1082","759251","31779156"
"1083","759251","26003862"
"1084","759251","39837477"
"1085","759251","41814169"
"1086","759251","16329199"
"1087","759251","22771961"
"1088","759251","26083271"
"1089","759251","6860232"
"1090","759251","23808856"
"1091","759251","44935627"
"1092","759251","18097821"
"1093","759251","17112878"
"1094","759251","16473220"
"1095","759251","9245812"
"1096","759251","30244233"
"1097","759251","26548315"
"1098","759251","22685200"
"1099","759251","18170896"
"1100","759251","16681542"
"1101","759251","16051471"
"1102","759251","15224867"
"1103","759251","15224941"
"1104","759251","16184358"
"1105","759251","9252212"
"1106","759251","9567972"
"1107","759251","9411482"
"1108","759251","2097571"
"1109","759251","428333"
